"enriched_at","worker","domain","ctl_tld","ctl_issuer","ctl_subdomain_count","ctl_subdomains","dns_a","dns_aaaa","dns_mx","dns_txt","dns_cname","http_status","http_response_time","http_blocked","http_content_type","http_tech","http_apps","http_language","http_title","http_meta_description","http_pages","http_emails","http_error","http_h1","http_body_snippet","business_model","industry","classification_confidence","http_schema_type","http_og_type","bgp_ip","bgp_asn_number","bgp_asn_org","bgp_asn_country","bgp_asn_prefix","inferred_country","rdap_domain_created_at","rdap_domain_expires_at","rdap_domain_updated_at","rdap_registrar","rdap_registrar_iana_id","rdap_nameservers","rdap_status","rdap_error","tranco_rank","majestic_rank","majestic_ref_subnets","is_malware","is_phishing","is_disposable_email","estimated_revenue","estimated_employees","revenue_confidence","revenue_evidence"
"2026-04-03 04:20:59","worker_dev@127.0.0.1","digitalmanufaktur.net","net","E7",1,"status-blau","78.46.0.145","","10:mail.your-server.de.digitalmanufaktur.net","v=spf1 a mx ~all","",200,829,"","text/html; charset=UTF-8","Apache","","en","konsoleH :: Login","","","","","","konsoleH :: Login Webmail Account-Administration This domain does not yet support HTTPS. Please add an SSL Certificate. You can find more information in the SSL guide Copyright konsoleH 2004-2026 | Alle Rechte vorbehalten | [ Impressum ]","SaaS","",0.48,"","","78.46.0.145","24940","HETZNER-AS, DE","DE","78.46.0.0/15","",\N,\N,\N,"","","","","",931029,\N,\N,"","","","","",0,""
"2026-04-02 03:49:40","worker_dev@127.0.0.1","digitalsindico.com","com","R13",1,"www","216.198.79.1","","10:eforward1.registrar-servers.com|10:eforward2.registrar-servers.com|10:eforward3.registrar-servers.com|15:eforward4.registrar-servers.com|20:eforward5.registrar-servers.com","v=spf1 include:spf.efwd.registrar-servers.com ~all","",200,1089,"","text/html; charset=utf-8","Google Fonts|Next.js|Open Graph|Schema.org JSON-LD|Vercel","","gl","Digital Síndico - Gestão de Condomínios Simplificada","Plataforma completa para gestão de condomínios. Gerencie finanças, comunicações, manutenções e muito mais para síndicos e moradores.","","geraldigitalsindico@gmail.com","","","Digital Síndico - Gestão de Condomínios Simplificada","SaaS","",0.7,"SoftwareApplication","website","216.198.79.1","16509","AMAZON-02 - Amazon.com, Inc., US","US","216.198.79.0/24","","2025-09-28 13:45:05","2026-09-28 13:45:05","2025-09-28 13:58:17","NameCheap, Inc.","1068","DNS1.REGISTRAR-SERVERS.COM|DNS2.REGISTRAR-SERVERS.COM","client transfer prohibited","",\N,\N,\N,"","","","<$1M","1-10",0.91,"registrar:Namecheap→micro|mx:Namecheap→micro|spf_includes:1→micro|tech_count:5→small|domain_age:1yr→micro|ns:NS1→mid_market|schema:softwareapplication→small"
"2026-04-02 04:39:55","worker_dev@127.0.0.1","dipskip.com","com","WE1",0,"","172.67.212.136|104.21.83.44","2606:4700:3031:0:0:0:AC43:D488|2606:4700:3034:0:0:0:6815:532C","1:aspmx.l.google.com|5:alt1.aspmx.l.google.com|5:alt2.aspmx.l.google.com|10:alt3.aspmx.l.google.com|10:alt4.aspmx.l.google.com","v=spf1 include:_spf.google.com -all|google-site-verification=d3gCYeAWXjD8T5Drec3JbIKLk3pHiFs0KeH6tmuCfeM","",200,456,"","text/html","Cloudflare|cdnjs|Google Search Console|Google Workspace","","sco","DipSkip - Automated Trading Made Simple","","/docs/docs.html","support@dipskip.com","","Automated Trading Made Simple","DipSkip - Automated Trading Made Simple Home How It Works AI Assistant Compare --> Pricing Support Documentation FAQ Blog Login Get Started 15-Day Free Trial Automated Trading Made Simple Build powerful trading strategies with a simple, intuitive scripting language. Easy to learn, unlimited possibilities. Write strategies in simple, readable syntax Real-time market execution Advanced automation tools AI-assisted strategy building Backtest strategies on historical data Start Free Trial See How It","SaaS","Fintech",0.68,"","","172.67.212.136","13335","CLOUDFLARENET - Cloudflare, Inc., US","US","172.67.208.0/20","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","<$1M","1-10",0.68,"mx:GoogleWorkspace→small|spf_includes:1→micro|tech_count:4→small|dns_lb:4_records→mid_market"
"2026-04-02 08:23:24","worker_dev@127.0.0.1","dir-it.com","com","R12",1,"testuiterlijk","141.138.169.200","2A03:3C00:A002:200:0:0:0:1000","10:mail.dir-it.com","v=spf1 a mx ip4:195.211.72.0/22 ip4:141.138.168.0/21 ip6:2a03:3c00:a001::/48 ip6:2a03:3c00:a002::/48 ~all","",200,3435,"","text/html; charset=UTF-8","Apache|Google Analytics|Google Fonts|Open Graph|Tidio|WordPress","Complianz|Elementor|Tidio|WP Super Cache|Yoast SEO","nl","DirIT Software - Apps, Web ontwikkeling, Maatwerk, Koppelingen, SaaS","DirIT Software - Apps laten maken, Web ontwikkeling, Maatwerk software, Software (API) koppelingen, Software-as-a-Service en meer.","/prijzen|/contact","%20info@dirit.nl|info@dirit.nl|20info@dirit.nl","","DirIT software","DirIT Software - Apps, Web ontwikkeling, Maatwerk, Koppelingen, SaaS Skip to content Over Apps Maatwerk SaaS Software-as-a-Service CRM ERP Prijzen CONTACT DirIT software Software voor elke organisatie DirIT levert software en diensten die u in staat stellen om te concurreren op wat ú levert. Web ontwikkeling | Mobiele apps | Koppelingen | Software-as-a Service | en meer. Vraag vrijblijvend om meer informatie over onze werkzwijze en een inschatting van de kosten. Neem contact op Onze diensten We ","SaaS","DevTools",0.64,"Organization","website","141.138.169.200","20847","PREVIDER-AS, NL","NL","141.138.168.0/22","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","<$1M","1-10",0.57,"tech_count:6→small|app_count:5→small|hosting:own_asn:previder-as→enterprise|schema:Organization→mid_market|emails:3→small"
"2026-04-03 06:09:53","worker_dev@127.0.0.1","directemailserver.com","com","R13",1,"billing","104.21.68.21|172.67.185.29","2606:4700:3033:0:0:0:6815:4415|2606:4700:3030:0:0:0:AC43:B91D","0:mail.directemailserver.com","google-site-verification=kfnFJqa406Al1nv2hGr-T7iSEDOgQbwjxDk0uvQGbEM|v=spf1 a mx ip4:167.114.94.116 -all","",200,5329,"","text/html; charset=UTF-8","Cloudflare|Google Fonts|Open Graph|WordPress|Google Search Console","Contact Form 7|Elementor|Slider Revolution|Yoast SEO","en","Direct Email Server - we provide Bulk email Servers since 2007","Direct Email Server provide user friendly IP Address . you can install direct email marketing software for the best performance .","/contact-us","","","Best & Fast Direct Email Server","Direct Email Server - we provide Bulk email Servers since 2007 Home About Us Services Email Marketing SMTP Server Dedicated Server VPS Server Huge Quantity Emails Server Email Marketing Cleaning Services Whois Database Contact Us Menu Home About Us Services Email Marketing SMTP Server Dedicated Server VPS Server Huge Quantity Emails Server Email Marketing Cleaning Services Whois Database Contact Us +91-98259 44454 live chat Skype LOGIN Home About Services Email Marketing Email Marketing Cleaning","SaaS","Marketing",0.62,"WebSite","website","104.21.68.21","13335","CLOUDFLARENET - Cloudflare, Inc., US","US","104.21.64.0/20","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","<$1M","1-10",0.76,"tech_count:5→small|app_count:4→small|dns_lb:4_records→mid_market|schema:website→small"
"2026-04-02 07:08:51","worker_dev@127.0.0.1","distrilog.net","net","R12",3,"api|2md|easyweb","5.135.23.164","2001:41D0:301:0:0:0:0:100","10:ASPMX.L.GOOGLE.COM|20:ALT1.ASPMX.L.GOOGLE.COM|20:ALT2.ASPMX.L.GOOGLE.COM|30:ASPMX3.GOOGLEMAIL.COM|30:ASPMX2.GOOGLEMAIL.COM","v=spf1 include:spf1.distrilog.net include:_spf.google.com ~all|MS=755337D608102FCAEF99331AC4F748D22757FD23","",200,1851,"","text/html; charset=UTF-8","Google Fonts|Open Graph|PHP|WordPress|reCAPTCHA|Google Workspace","Contact Form 7|Slider Revolution|WPML|Yoast SEO","fr","Accueil - Distrilog","","/contact","assistance@distrilog.net|achat@distrilog.net|info@distrilog.net","","NOS PRODUITS","Accueil - Distrilog Passer au contenu Solutions Métiers EasyWeb EasyMobile Matériels Services Formations Les objectifs Domaines de formation CGV Contact DISTRILOG Logiciel et mobilité pour Vending, SAV et Vente NOS PRODUITS Découvrez l excellence de nos solutions Ainsi que les dernières nouveautés de notre nouvelle chaîne YouTube : EasyWebDistrilog EasyWeb DISTRILOG propose EasyWeb, un ERP (Enterprise Resource Planning) ou PGI (Progiciel de Gestion Intégré) complet, adapté à la gestion de chaque","SaaS","DevTools",0.9,"WebSite","website","5.135.23.164","16276","OVH, FR","FR","5.135.0.0/16","","2007-02-14 14:22:53","2027-02-14 14:22:53","2026-01-19 07:54:46","Gandi SAS","81","NS-179-B.GANDI.NET|NS-47-C.GANDI.NET|NS-51-A.GANDI.NET","client transfer prohibited","",1098974,\N,\N,"","","","$1M-$10M","11-50",0.94,"tranco:beyond_1m:1098974→micro|mx:GoogleWorkspace→small|spf_includes:2→micro|tech_count:6→small|app_count:4→small|domain_age:19yr→mid_market|subnames:dev_env→small|schema:website→small|emails:3→small"
"2026-04-02 08:46:34","worker_dev@127.0.0.1","divestreams.com","com","ZeroSSL ECC DV SSL CA 2",5,"www|gfehgfedcbsbermarket|2547610blablacar|arket|j8o98id2shgj","104.21.78.17|172.67.214.132","2606:4700:3035:0:0:0:6815:4E11|2606:4700:3031:0:0:0:AC43:D684","10:mx.zoho.com|20:mx2.zoho.com|50:mx3.zoho.com","v=spf1 include:one.zoho.com ~all","",200,5353,"","text/html; charset=utf-8","Cloudflare|Google Fonts","","en","DiveStreams - Dive Shop Management Software","Modern booking and management software for dive shops worldwide. Streamline operations, manage customers, and grow your business.","/pricing|/signup|/auth/login","","","Run Your Dive Shop Effortlessly","DiveStreams - Dive Shop Management Software Skip to main content Features Pricing Log In Start Free Trial Run Your Dive Shop Effortlessly The all-in-one platform for dive shops to manage bookings, customers, equipment, and operations. Built by divers, for divers. Start Free Trial See Features 14 days free • No credit card required Cancel anytime Everything You Need to Manage Your Dive Shop 📅 Booking Management Take online bookings 24/7, manage schedules, and reduce no-shows with automated remind","SaaS","",0.74,"","","104.21.78.17","13335","CLOUDFLARENET - Cloudflare, Inc., US","US","104.21.64.0/20","",\N,\N,\N,"","","","","",191164,\N,\N,"","","","$1M-$10M","11-50",0.84,"tranco:top_500k:191164→small|mx:Zoho→small|spf_includes:1→micro|subdomains:5→small|tech_count:2→micro|dns_lb:4_records→mid_market"
"2026-04-03 01:36:55","worker_dev@127.0.0.1","divestreams.com","com","ZeroSSL ECC DV SSL CA 2",4,"vupsrmlojmlgfihcbedsbermegamarket|4321sbermarket|arket|j8o98id2shgj","104.21.78.17|172.67.214.132","2606:4700:3031:0:0:0:AC43:D684|2606:4700:3035:0:0:0:6815:4E11","10:mx.zoho.com|20:mx2.zoho.com|50:mx3.zoho.com","v=spf1 include:one.zoho.com ~all","",200,2276,"","text/html; charset=utf-8","Cloudflare|Google Fonts","","en","DiveStreams - Dive Shop Management Software","Modern booking and management software for dive shops worldwide. Streamline operations, manage customers, and grow your business.","/pricing|/signup|/auth/login","","","Run Your Dive Shop Effortlessly","DiveStreams - Dive Shop Management Software Skip to main content Features Pricing Log In Start Free Trial Run Your Dive Shop Effortlessly The all-in-one platform for dive shops to manage bookings, customers, equipment, and operations. Built by divers, for divers. Start Free Trial See Features 14 days free • No credit card required Cancel anytime Everything You Need to Manage Your Dive Shop 📅 Booking Management Take online bookings 24/7, manage schedules, and reduce no-shows with automated remind","SaaS","",0.74,"","","104.21.78.17","13335","CLOUDFLARENET - Cloudflare, Inc., US","US","104.21.64.0/20","",\N,\N,\N,"","","","","",160420,\N,\N,"","","","$1M-$10M","11-50",0.65,"tranco:top_500k:160420→small|mx:Zoho→small|spf_includes:1→micro|tech_count:2→micro|dns_lb:4_records→mid_market"
"2026-04-04 03:50:40","worker_dev@127.0.0.1","divestreams.com","com","ZeroSSL ECC DV SSL CA 2",5,"pwww|kjmhgfedgfsbermegamarket|214321sbermarket|arket|j8o98id2shgj","104.21.78.17|172.67.214.132","2606:4700:3031:0:0:0:AC43:D684|2606:4700:3035:0:0:0:6815:4E11","10:mx.zoho.com|20:mx2.zoho.com|50:mx3.zoho.com","v=spf1 include:one.zoho.com ~all","",200,1592,"","text/html; charset=utf-8","Cloudflare|Google Fonts","","en","DiveStreams - Dive Shop Management Software","Modern booking and management software for dive shops worldwide. Streamline operations, manage customers, and grow your business.","/pricing|/signup|/auth/login","","","Run Your Dive Shop Effortlessly","DiveStreams - Dive Shop Management Software Skip to main content Features Pricing Log In Start Free Trial Run Your Dive Shop Effortlessly The all-in-one platform for dive shops to manage bookings, customers, equipment, and operations. Built by divers, for divers. Start Free Trial See Features 14 days free • No credit card required Cancel anytime Everything You Need to Manage Your Dive Shop 📅 Booking Management Take online bookings 24/7, manage schedules, and reduce no-shows with automated remind","SaaS","",0.74,"","","104.21.78.17","13335","CLOUDFLARENET - Cloudflare, Inc., US","US","104.21.64.0/20","",\N,\N,\N,"","","","","",142373,\N,\N,"","","","$1M-$10M","11-50",0.84,"tranco:top_500k:142373→small|mx:Zoho→small|spf_includes:1→micro|subdomains:5→small|tech_count:2→micro|dns_lb:4_records→mid_market"
"2026-04-02 09:42:46","worker_dev@127.0.0.1","dizdoc.com","com","GoDaddy TLS Intermediate CA DV - R1v1",0,"","15.197.225.128|3.33.251.168","","0:dizdoc-com.mail.protection.outlook.com","google-gws-recovery-domain-verification=69524532|google-site-verification=66PMdmnJCxWzvBkjpjWkKpPNTrbW06m6WKBpY0DvbQE|ms-domain-verification=6691f922-9e39-47ef-8a95-7636c6903247|v=spf1 include:_spf.google.com include:spf.protection.outlook.com -all","",200,375,"","text/html","Google Fonts|Open Graph|Google Search Console|Microsoft 365","","pt","Dizdoc - Plataforma de IA para Gestão de Conhecimento Corporativo | Análise de Documentos, Atas e Reuniões","Dizdoc é a plataforma completa de inteligência artificial para empresas: transcreva reuniões, analise documentos (PDF, DOCX, vídeos), extraia tarefas e decisões automaticamente. Integração com Trello, Planner e SharePoint. Hospedado na Azure com LGPD compliance.","/contact|/login","","","Dizdoc - Plataforma de IA para Empresas","Dizdoc - Plataforma de IA para Gestão de Conhecimento Corporativo | Análise de Documentos, Atas e Reuniões Dizdoc - Gestão de Conhecimento Corporativo Dizdoc - Plataforma de IA para Empresas Transforme reuniões, documentos e conhecimento disperso em decisões claras e acionáveis. O Dizdoc usa inteligência artificial para transcrever, organizar e extrair insights de PDFs, atas, contratos, vídeos e reuniões corporativas. Funcionalidades Principais Transcrição Automática: Vídeos e reuniões de até 1h","SaaS","Legal",0.7,"SoftwareApplication","website","15.197.225.128","16509","AMAZON-02 - Amazon.com, Inc., US","US","15.197.224.0/20","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","<$1M","1-10",0.67,"mx:Microsoft365→mid_market|spf_includes:2→micro|tech_count:4→small|schema:softwareapplication→small"
"2026-04-02 04:25:03","worker_dev@127.0.0.1","dlknudsen.com","com","R12",1,"bb2","79.160.251.29","","0:mx1.mailchannels.net|0:mx2.mailchannels.net","v=spf1 ip4:79.161.184.253 include:netblocks.dreamhost.com include:_spf.google.com include:spf.altibox.no mx ~all","",200,3984,"","text/html","Nginx","","en","Welcome to your SWAG instance","","","","","Welcome to your SWAG instance","Welcome to your SWAG instance Welcome to your SWAG instance A webserver and reverse proxy solution brought to you by linuxserver.io with php support and a built-in Certbot client. We have an article on how to use swag here: docs.linuxserver.io For help and support, please visit: linuxserver.io/support","SaaS","",0.49,"","","79.160.251.29","29695","ALTIBOX_AS Norway, NO","NO","79.160.0.0/15","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","<$1M","1-10",0.66,"spf_includes:3→small|tech_count:1→micro|hosting:own_asn:altibox_as norway→enterprise"
"2026-04-02 08:11:04","worker_dev@127.0.0.1","dnshome.de","de","YR1",1,"tohus","45.86.125.66|45.86.125.67","2A0C:8900:1:0:0:0:C280:7E7|2A0C:8900:1:0:0:0:C32D:45E2","10:mail.bodenhaltung.com","v=spf1 a mx ip4:194.55.15.191 ip4:92.60.39.237 ip4:45.86.125.66 ip4:45.86.125.67 -all","",200,1046,"","text/html; charset=UTF-8","Nginx","","de","DynDNS Dienst dnsHome.de","Kostenloser DynDNS Dienst. Jederzeit von überall auf deinen PC/VPN zugreifen. Einfache Einbindung im DSL Router oder auch einfach per CronJob als URL per SSL und auch abgesichert mit DNSSEC.","","","","","﻿ DynDNS Dienst dnsHome.de --> --> MENU Startseite Was ist DynDNS Einrichtung DoH, DoT und DNS-Resolver Mitgliederbereich Gewerbliche Nutzung Kontakt Impressum EN DynDNS Dienst Startseite Der kostenlose DynDNS (Was ist DynDNS?) Dienst von dnsHome.de bietet dir die Möglichkeit unter einer festen Subdomain wie z.B. deinname.dnshome.de, die dynamische IP deines Internetanschlusses zu erreichen und so dann auch die entsprechende Dienste dahinter. Wir bieten ebenfalls Beratung/Consulting sowie einen ","SaaS","DevTools",0.52,"","","45.86.125.66","200462","AS-ETH ETH-Services, DE","DE","45.86.125.0/24","",\N,\N,\N,"","","","","",37606,740622,292,"","","","$10M-$100M","51-500",0.63,"tranco:top_100k:37606→mid_market|tech_count:1→micro|hosting:own_asn:as-eth eth-services→enterprise|dns_lb:4_records→mid_market"
"2026-04-02 08:28:32","worker_dev@127.0.0.1","docketmath.com","com","WE1",0,"","216.24.57.1","","1:smtp.google.com|1:aspmx.l.google.com|5:alt1.aspmx.l.google.com|5:alt2.aspmx.l.google.com|10:alt3.aspmx.l.google.com|10:alt4.aspmx.l.google.com","google-site-verification=p_pzA_2Yk7Nl-_fJafsIDmbaSVZA0YdtuDRNRuxHxHQ|google-site-verification=2xh3TZO1g5Wh1sK3qcMKYBdj5JXi-cxIuYtEr17SzFU|v=spf1 include:dc-aa8e722993._spfm.docketmath.com ~all","",200,1513,"","text/html; charset=utf-8","Cloudflare|Next.js|Open Graph|Render|Google Search Console|Google Workspace","","en","","","/pricing|/contact|/get-started|/sign-in","","","The fast, reliable way to handle legal math . Save hours, cut errors, get it right—every time.","Tools Benefits Pricing Get Credits What s New Blog About Contact Announcement Built for court-ready, reviewable legal math Built for court-ready, reviewable legal math The fast, reliable way to handle legal math . Save hours, cut errors, get it right—every time. Get court-ready calculations in seconds. Covers all 50 states and federal rules. Try a calculator free Create free account ✓ Transparent Calculations: Designed to be clear and easy to verify. ✓ Jurisdiction-Specific Math: Covers all 50 s","SaaS","",0.58,"WebSite","website","216.24.57.1","397273","RENDER - Render, US","US","216.24.57.0/24","",\N,\N,\N,"","","","","",\N,\N,\N,"","","","<$1M","1-10",0.63,"mx:GoogleWorkspace→small|spf_includes:1→micro|tech_count:6→small|schema:website→small"
